"id","season","comment","subtype","elapsed","player1","player2"
3010,"2011/2012","n","shot","37","33781","47382"
3010,"2011/2012","n","volley","50","26454","24166"
3011,"2011/2012","n","shot","24","30876","39618"
3011,"2011/2012","n","shot","72","32465","23916"
3012,"2011/2012","n","distance","43","40565","26163"
3012,"2011/2012","p","penalty","52","30338",
3012,"2011/2012","n","shot","59","30956","24741"
3012,"2011/2012","n","shot","65","30956","24741"
3012,"2011/2012","p","penalty","68","24741",
3012,"2011/2012","n","shot","85","26163",
3012,"2011/2012","n","shot","89","30956","24741"
3013,"2011/2012","n","shot","56","26181","37459"
3013,"2011/2012","n","tap_in","59","33086","15403"
3013,"2011/2012","n","shot","60","30348","26108"
3013,"2011/2012","n","distance","65","31921","30895"
3013,"2011/2012","p","penalty","90","108808",
3015,"2011/2012","p","penalty","33","24101",
3015,"2011/2012","n","direct_freekick","45","23163",
3015,"2011/2012","n","direct_freekick","66","71550",
3015,"2011/2012","npm","saved_back_into_play","74","24101",
3015,"2011/2012","n","distance","81","38704","30367"
3016,"2011/2012","n","distance","35","24171","71502"
3016,"2011/2012","npm","saved_back_into_play","72","33881",
3016,"2011/2012","n","header","86","31953","34601"
3016,"2011/2012","n","direct_freekick","90","32734",
3017,"2011/2012","n","shot","14","33468","175947"
3017,"2011/2012","n","distance","85","25075","33468"
3018,"2011/2012","p","penalty","11","23949",
3018,"2011/2012","n","shot","21","32148","159596"
3018,"2011/2012","n","header","31","24676","34193"
3018,"2011/2012","n","volley","51","24635","161414"
3018,"2011/2012","n","distance","85","24635",
3020,"2011/2012","p","penalty","38","70409","70409"
3020,"2011/2012","p","penalty","53","27430","27430"
3021,"2011/2012","n","volley","21","24157","175947"
3021,"2011/2012","n","header","28","33468","24157"
3021,"2011/2012","o","own-goal","54","181379",
3022,"2011/2012","n","volley","39","23991","157729"
3022,"2011/2012","o","own-goal","90","102356",
3023,"2011/2012","n","shot","29","31921","31097"
3023,"2011/2012","n","shot","34","31097",
3023,"2011/2012","n","shot","64","31921","40006"
3023,"2011/2012","n","shot","81","28901","106228"
3024,"2011/2012","n","shot","53","47382","39109"
3024,"2011/2012","n","shot","61","33781","95331"
3024,"2011/2012","n","shot","78","37139","39109"
3025,"2011/2012","n","shot","12","33418","30367"
3025,"2011/2012","o","own-goal","29","24136",
3025,"2011/2012","n","tap_in","45","23949","32870"
3025,"2011/2012","n","volley","79","29581","38609"
3026,"2011/2012","o","own-goal","12","23837",
3026,"2011/2012","npm","saved_back_into_play","44","30342",
3026,"2011/2012","n","shot","90","39968","36412"
3027,"2011/2012","n","deflected","60","24156","30700"
3028,"2011/2012","n","shot","69","30956","38229"
3028,"2011/2012","n","shot","82","33790","24171"
3029,"2011/2012","n","shot","2","30843","31013"
3029,"2011/2012","n","direct_freekick","32","23916",
3029,"2011/2012","n","shot","38","30843","31013"
3029,"2011/2012","n","shot","40","196386","30843"
3029,"2011/2012","n","shot","51","24011","46539"
3029,"2011/2012","n","shot","54","196386","31013"
3029,"2011/2012","n","shot","61","30843","159594"
3029,"2011/2012","n","shot","90","30626","30843"
3030,"2011/2012","o","own-goal","36","43248",
3030,"2011/2012","n","volley","46","41468","30853"
3030,"2011/2012","n","header","51","52133","41468"
3030,"2011/2012","p","penalty","58","30829",
3030,"2011/2012","p","penalty","69","30829",
3030,"2011/2012","n","header","84","70409","24154"
3032,"2011/2012","p","penalty","10","37412",
3032,"2011/2012","o","own-goal","30","43247",
3032,"2011/2012","n","shot","72","15403","37412"
3033,"2011/2012","n","shot","30","35411","24890"
3033,"2011/2012","n","tap_in","45","24635","29581"
3033,"2011/2012","n","shot","71","46700","33852"
3034,"2011/2012","n","volley","69","23629","24693"
3034,"2011/2012","n","tap_in","85","47194","24903"
3035,"2011/2012","n","volley","16","24741","30367"
3035,"2011/2012","n","shot","46","23538","23291"
3035,"2011/2012","n","shot","71","23291","34433"
3036,"2011/2012","n","shot","60","175947","33468"
3037,"2011/2012","n","shot","54","26494","26527"
3037,"2011/2012","n","shot","55","157729","102356"
3037,"2011/2012","n","shot","59","38759","157729"
3038,"2011/2012","o","own-goal","76","30371",
3038,"2011/2012","n","header","83","25666","24846"
3039,"2011/2012","n","shot","63","33086","23782"
3040,"2011/2012","n","shot","15","24160","109621"
3040,"2011/2012","n","shot","23","109621","113465"
3040,"2011/2012","o","own-goal","45","24209",
3040,"2011/2012","n","tap_in","71","32084","25541"
3040,"2011/2012","n","shot","90","32084","47394"
3041,"2011/2012","n","header","43","41071","38254"
3041,"2011/2012","n","volley","67","155384","41175"
3041,"2011/2012","n","shot","76","28901","106228"
3042,"2011/2012","n","shot","5","36012",
3042,"2011/2012","n","shot","71","160196","30700"
3043,"2011/2012","n","shot","16","41244","24130"
3043,"2011/2012","o","own-goal","28","23794",
3043,"2011/2012","n","header","78","40695","34601"
3044,"2011/2012","n","volley","47","30829","24154"
3044,"2011/2012","n","shot","50","30829","35327"
3044,"2011/2012","n","loose_ball","80","40636","39109"
3045,"2011/2012","n","shot","70","175947",
3045,"2011/2012","n","distance","75","75489","24011"
3045,"2011/2012","n","tap_in","90","30626","3520"
3046,"2011/2012","n","shot","23","38759","23305"
3046,"2011/2012","n","header","47","24698","23629"
3046,"2011/2012","n","deflected","51","47194","96456"
3046,"2011/2012","n","shot","63","24698","96456"
3046,"2011/2012","p","penalty","87","38759",
3047,"2011/2012","n","shot","4","40006","30960"
3047,"2011/2012","n","volley","6","30735","30960"
3047,"2011/2012","n","shot","20","30735","30960"
3047,"2011/2012","n","shot","34","38820","30960"
3047,"2011/2012","n","volley","65","30960","30735"
3048,"2011/2012","n","shot","35","25550","71502"
3048,"2011/2012","n","shot","45","32627","34433"
3048,"2011/2012","n","shot","65","26527","38711"
3048,"2011/2012","n","shot","78","25550","26527"
3048,"2011/2012","n","shot","85","38711","24171"
3048,"2011/2012","n","shot","88","25550","24171"
3049,"2011/2012","n","deflected","4","30735","30960"
3049,"2011/2012","p","penalty","34","30960",
3049,"2011/2012","n","header","40","26111","24011"
3049,"2011/2012","n","shot","43","30843",
3049,"2011/2012","n","shot","51","31435","26111"
3049,"2011/2012","n","shot","65","31013","30843"
3049,"2011/2012","n","shot","68","31013","23678"
3050,"2011/2012","n","shot","48","52133",
3050,"2011/2012","n","header","61","30822","30631"
3050,"2011/2012","n","shot","79","30631","41468"
3051,"2011/2012","n","shot","34","30618","154271"
3051,"2011/2012","n","shot","51","30618","40636"
3051,"2011/2012","n","shot","90","30618","40636"
3052,"2011/2012","n","shot","30","108808","16351"
3052,"2011/2012","n","shot","52","37412","37459"
3052,"2011/2012","n","header","81","15403","16351"
3053,"2011/2012","n","tap_in","6","46700","38373"
3053,"2011/2012","n","distance","18","33852",
3053,"2011/2012","n","deflected","50","23538","23291"
3053,"2011/2012","n","tap_in","66","23291","25421"
3054,"2011/2012","n","header","7","30373","40945"
3054,"2011/2012","n","shot","84","24698","33076"
3054,"2011/2012","n","tap_in","90","24154","23354"
3055,"2011/2012","dg","disallowed","3",,
3055,"2011/2012","n","shot","7","41244","41008"
3056,"2011/2012","n","header","25","23818","24773"
3056,"2011/2012","n","header","39","30830","106910"
3057,"2011/2012","n","header","3","25550","71502"
3057,"2011/2012","n","header","41","24171","23954"
3057,"2011/2012","n","shot","48","25550","26494"
3057,"2011/2012","n","shot","90","38711","32734"
3059,"2011/2012","n","shot","24","29581","33863"
3059,"2011/2012","n","header","85","30342","23593"
3060,"2011/2012","n","header","36","41244","34574"
3060,"2011/2012","n","shot","44","41244","31907"
3060,"2011/2012","n","shot","56","30956","30338"
3060,"2011/2012","n","shot","61","41244","31907"
3060,"2011/2012","n","shot","83","30956","37259"
3061,"2011/2012","npm","saved_back_into_play","19","37139",
3061,"2011/2012","o","own-goal","23","46539",
3061,"2011/2012","n","header","31","30843","26111"
3061,"2011/2012","n","volley","90","30843","23678"
3062,"2011/2012","o","own-goal","24","26454",
3062,"2011/2012","n","shot","69","108808","24159"
3063,"2011/2012","p","penalty","25","36410",
3063,"2011/2012","npm","saved_back_into_play","83","35411",
3063,"2011/2012","n","header","90","24225","24899"
3064,"2011/2012","n","shot","31","42714","36012"
3064,"2011/2012","n","header","36","24741","23163"
3065,"2011/2012","n","shot","72","24773","31953"
3066,"2011/2012","dg","disallowed","37","30960",
3066,"2011/2012","n","header","45","30829","23354"
3066,"2011/2012","n","volley","60","23354","40945"
3066,"2011/2012","n","distance","69","23354","32569"
3066,"2011/2012","n","distance","87","30348",
3067,"2011/2012","n","shot","82","32441","23787"
3068,"2011/2012","n","distance","45","157729","176889"
3068,"2011/2012","n","direct_freekick","54","157729",
3069,"2011/2012","n","shot","14","26163","39968"
3069,"2011/2012","n","shot","15","30843","31013"
3069,"2011/2012","n","shot","90","26005","75489"
3070,"2011/2012","n","tap_in","90","184360","184360"
3071,"2011/2012","n","header","37","33048","198444"
3071,"2011/2012","n","shot","48","33418","30367"
3071,"2011/2012","n","shot","86","30753","245422"
3072,"2011/2012","n","shot","68","30822","41468"
3073,"2011/2012","n","shot","22","8922","24006"
3074,"2011/2012","n","tap_in","36","30829","70409"
3074,"2011/2012","p","penalty","71","30829",
3075,"2011/2012","n","shot","9","35493","24693"
3075,"2011/2012","n","shot","68","106228","41061"
3076,"2011/2012","n","shot","56","36410","24157"
3077,"2011/2012","npm","saved_back_into_play","7","23991",
3077,"2011/2012","n","header","83","23788","38831"
3077,"2011/2012","dg","disallowed","89","24208",
3078,"2011/2012","n","shot","43","113465","23916"
3078,"2011/2012","n","shot","69","113465","24160"
3079,"2011/2012","n","tap_in","61","24136","29581"
3079,"2011/2012","p","penalty","63","33633",
3079,"2011/2012","n","shot","64","41175","38856"
3080,"2011/2012","n","volley","58","113465","23916"
3080,"2011/2012","n","header","86","24160","23593"
3081,"2011/2012","n","header","8","26005","30843"
3082,"2011/2012","n","header","36","157729","23991"
3082,"2011/2012","n","shot","67","157729","38831"
3082,"2011/2012","n","distance","78","47558","23991"
3083,"2011/2012","n","deflected","60","23783",
3083,"2011/2012","p","penalty","78","37412",
3083,"2011/2012","n","shot","86","26181","38817"
3084,"2011/2012","n","shot","12","46700","33852"
3085,"2011/2012","n","bicycle_kick","54","165526","30892"
3085,"2011/2012","n","shot","72","37139","30892"
3085,"2011/2012","n","header","77","23070","47394"
3085,"2011/2012","n","header","86","33418","25541"
3085,"2011/2012","n","shot","90","32084","30357"
3086,"2011/2012","n","tap_in","75","31953",
3086,"2011/2012","n","header","90","30840","31921"
3087,"2011/2012","n","loose_ball","54","28901","106228"
3087,"2011/2012","n","header","65","25005","23257"
3088,"2011/2012","n","volley","21","43248","34944"
3088,"2011/2012","n","shot","43","35327","30829"
3088,"2011/2012","n","shot","45","113836","35327"
3088,"2011/2012","n","tap_in","56","70409","38994"
3088,"2011/2012","n","volley","61","70409","35327"
3090,"2011/2012","npm","saved_back_into_play","47","113465","113465"
3090,"2011/2012","npm","post","84","113631","113631"
3090,"2011/2012","p","penalty","90","24011","24011"
3091,"2011/2012","n","distance","6","25925","30631"
3091,"2011/2012","n","shot","63","24698",
3091,"2011/2012","p","penalty","82","30631",
3091,"2011/2012","n","shot","90","41468",
3092,"2011/2012","n","shot","15","156008","37139"
3092,"2011/2012","n","header","52","22764","39109"
3092,"2011/2012","n","shot","53","39109","37139"
3092,"2011/2012","n","shot","90","30753",
3093,"2011/2012","n","header","22","113836","40961"
3093,"2011/2012","npm","saved","27","30843",
3093,"2011/2012","n","distance","28","23354",
3093,"2011/2012","n","distance","41","30829","23354"
3093,"2011/2012","n","shot","45","31013","31435"
3093,"2011/2012","n","distance","64","30829","23354"
3093,"2011/2012","n","shot","67","40945","30829"
3093,"2011/2012","n","shot","70","30802","23354"
3093,"2011/2012","n","shot","74","30843","214685"
3093,"2011/2012","p","penalty","82","30829",
3093,"2011/2012","n","shot","90","23354","24154"
3094,"2011/2012","n","shot","48","35454","26160"
3094,"2011/2012","n","shot","66","35454","35411"
3094,"2011/2012","n","header","88","30956","30338"
3096,"2011/2012","n","shot","34","15403","26181"
3096,"2011/2012","n","header","41","15403","26181"
3096,"2011/2012","n","shot","55","15403","36615"
3096,"2011/2012","n","shot","60","37412","26181"
3096,"2011/2012","n","header","68","26108","30840"
3096,"2011/2012","n","distance","90","15403","23782"
3097,"2011/2012","n","shot","90","106910","33881"
3098,"2011/2012","n","shot","41","49825","71550"
3098,"2011/2012","n","deflected","66","49825",
3099,"2011/2012","n","shot","16","78513","37950"
3099,"2011/2012","n","shot","25","31013","23678"
3099,"2011/2012","n","direct_freekick","90","24011",
3100,"2011/2012","n","header","28","24166","33633"
3100,"2011/2012","n","header","35","24166","245422"
3100,"2011/2012","n","header","56","109621","23916"
3102,"2011/2012","p","penalty","30","41061",
3102,"2011/2012","n","shot","47","40636","30618"
3102,"2011/2012","dg","disallowed","53","40636",
3102,"2011/2012","n","shot","63","41071","101192"
3103,"2011/2012","n","shot","42","30829","43248"
3104,"2011/2012","n","shot","25","23538","23291"
3104,"2011/2012","n","header","26","24698","24693"
3104,"2011/2012","p","penalty","45","24698",
3105,"2011/2012","n","shot","59","30830","34601"
3105,"2011/2012","n","distance","76","36615","31291"
3106,"2011/2012","n","header","41","36410","175947"
3106,"2011/2012","n","shot","70","175947",
3106,"2011/2012","n","shot","76","33468","40563"
3106,"2011/2012","n","direct_freekick","79","25541",
3107,"2011/2012","n","direct_freekick","58","24846",
3107,"2011/2012","n","tap_in","76","8922","39618"
3108,"2011/2012","n","tap_in","6","46700","26163"
3108,"2011/2012","n","shot","12","26163","46700"
3108,"2011/2012","n","shot","34","46700","26163"
3108,"2011/2012","n","shot","53","23293","71502"
3109,"2011/2012","n","shot","9","51553","30853"
3109,"2011/2012","n","shot","51","31306","41468"
3109,"2011/2012","n","header","77","24751","94812"
3109,"2011/2012","n","tap_in","80","94812","139671"
3109,"2011/2012","n","header","83","31306","30853"
3109,"2011/2012","n","shot","90","30853","51553"
3110,"2011/2012","n","shot","81","35327","38994"
3110,"2011/2012","n","shot","86","23354","35327"
3111,"2011/2012","o","own-goal","18","32441",
3111,"2011/2012","n","shot","68","25666","36012"
3112,"2011/2012","n","tap_in","2","30956","38229"
3112,"2011/2012","n","shot","13","34574","30956"
3112,"2011/2012","n","deflected","77","23499","35493"
3113,"2011/2012","n","shot","31","35443","33468"
3113,"2011/2012","p","penalty","43","108808",
3113,"2011/2012","n","header","45","36410","33468"
3113,"2011/2012","n","shot","55","35443","36410"
3113,"2011/2012","n","shot","85","108808","16351"
3113,"2011/2012","n","distance","86","16351","37545"
3114,"2011/2012","n","header","19","46700","26163"
3114,"2011/2012","n","shot","59","46700","26163"
3115,"2011/2012","n","shot","22","47394","23311"
3115,"2011/2012","n","shot","37","31013","30843"
3115,"2011/2012","n","shot","66","192807","32084"
3116,"2011/2012","n","shot","19","30840","31921"
3116,"2011/2012","n","shot","59","157729","38831"
3116,"2011/2012","n","header","73","30960","30840"
3116,"2011/2012","n","header","86","30960","30895"
3117,"2011/2012","n","header","54","11736","38254"
3117,"2011/2012","n","shot","90","106228",
3118,"2011/2012","n","shot","53","32148","34433"
3118,"2011/2012","p","penalty","63","33633",
3118,"2011/2012","n","volley","80","196169","41175"
3118,"2011/2012","n","shot","84","23934","38856"
3118,"2011/2012","n","shot","88","23538",
3119,"2011/2012","n","distance","87","24011","24011"
3120,"2011/2012","n","direct_freekick","30","30956",
3120,"2011/2012","n","header","45","30956","34574"
3120,"2011/2012","n","tap_in","80","37259","24130"
3121,"2011/2012","n","shot","62","31306","25923"
3121,"2011/2012","n","shot","83","40015","22991"
3121,"2011/2012","n","tap_in","90","41468","30853"
3122,"2011/2012","n","shot","10","110947","161415"
3122,"2011/2012","n","header","82","40636","25984"
3123,"2011/2012","p","penalty","15","30829",
3123,"2011/2012","n","distance","68","30373","38994"
3124,"2011/2012","n","shot","22","8922","23268"
3124,"2011/2012","n","shot","39","46354","35493"
3124,"2011/2012","n","shot","61","8922","36012"
3124,"2011/2012","n","shot","77","24698","23499"
3125,"2011/2012","n","distance","26","32148","24676"
3125,"2011/2012","n","volley","37","38899","40695"
3125,"2011/2012","n","header","61","30830","34601"
3127,"2011/2012","n","shot","5","46700","26160"
3127,"2011/2012","n","shot","69","46700","26160"
3128,"2011/2012","o","own-goal","7","25667",
3128,"2011/2012","n","tap_in","69","26494","23257"
3128,"2011/2012","n","header","85","23787","32734"
3129,"2011/2012","n","shot","32","184360","24213"
3129,"2011/2012","n","header","72","38899","34601"
3130,"2011/2012","n","tap_in","13","33632","33781"
3130,"2011/2012","n","shot","16","33632","47382"
3130,"2011/2012","npm","saved","27","24160",
3130,"2011/2012","n","header","36","24160","30342"
3130,"2011/2012","p","penalty","61","24160",
3130,"2011/2012","n","header","90","47382","25984"
3131,"2011/2012","n","volley","52","158962","24006"
3131,"2011/2012","n","shot","75","36012","158962"
3131,"2011/2012","n","shot","76","24006","158962"
3131,"2011/2012","n","deflected","81","25666","36012"
3132,"2011/2012","p","penalty","45","30631",
3132,"2011/2012","n","header","82","30956","34574"
3133,"2011/2012","n","distance","6","37412","26181"
3133,"2011/2012","n","shot","54","37412","26181"
3133,"2011/2012","n","shot","61","38817","37412"
3133,"2011/2012","n","shot","64","37459","37412"
3134,"2011/2012","n","shot","73","26163","26160"
3134,"2011/2012","n","shot","83","46700","24225"
3135,"2011/2012","n","shot","45","24205","47394"
3135,"2011/2012","n","shot","55","32084","24740"
3135,"2011/2012","n","distance","67","23163","47394"
3136,"2011/2012","n","shot","13","47194","23499"
3136,"2011/2012","n","shot","33","30348","115681"
3136,"2011/2012","n","shot","66","96456","24903"
3137,"2011/2012","dg","disallowed","29","106228",
3137,"2011/2012","n","shot","50","41061","38254"
3138,"2011/2012","p","penalty","9","30843",
3138,"2011/2012","n","shot","11","31013","30843"
3138,"2011/2012","n","shot","69","24800","23678"
3139,"2011/2012","n","shot","7","49825","118929"
3139,"2011/2012","n","shot","8","118929","28901"
3139,"2011/2012","n","header","21","26005","31435"
3140,"2011/2012","n","shot","37","31097","30840"
3140,"2011/2012","n","volley","51","24780","41175"
3140,"2011/2012","n","volley","60","30840","31921"
3140,"2011/2012","n","tap_in","62","30960","30895"
3140,"2011/2012","n","shot","69","30960","31921"
3141,"2011/2012","n","shot","19","46700","150466"
3141,"2011/2012","n","volley","90","46700","24225"
3142,"2011/2012","o","own-goal","5","22764","22764"
3143,"2011/2012","p","penalty","7","30829",
3143,"2011/2012","n","tap_in","44","113836","32569"
3143,"2011/2012","n","shot","74","30829","35327"
3143,"2011/2012","n","shot","90","40945","43248"
3144,"2011/2012","n","distance","18","38817","37459"
3144,"2011/2012","n","shot","27","37412","38817"
3144,"2011/2012","n","volley","52","23629",
3144,"2011/2012","n","header","73","38817","36615"
3144,"2011/2012","n","shot","75","37412","36615"
3144,"2011/2012","n",,"80","38817",
3144,"2011/2012","n","volley","90","24159","31291"
3145,"2011/2012","o","own-goal","44","30830",
3145,"2011/2012","n","deflected","69","31953","23818"
3147,"2011/2012","n","distance","37","157729","47558"
3147,"2011/2012","n","shot","43","23305","38759"
3147,"2011/2012","o","own-goal","64","23837",
3148,"2011/2012","n","distance","22","32734","25550"
3151,"2011/2012","n","volley","41","113631","23916"
3151,"2011/2012","n","distance","49","113465","119273"
3152,"2011/2012","n","distance","6","23991","23882"
3152,"2011/2012","n","shot","14","38856","33633"
3153,"2011/2012","n","distance","57","35472",
3153,"2011/2012","n","distance","58","41244","30956"
3153,"2011/2012","n","header","89","30890","24130"
3154,"2011/2012","n","shot","75","25550","71502"
3155,"2011/2012","n","header","34","8922","24023"
3155,"2011/2012","n","header","41","30829","40945"
3155,"2011/2012","n","shot","57","113836","40945"
3155,"2011/2012","n","shot","61","40945","113836"
3155,"2011/2012","n","volley","67","39618","24023"
3155,"2011/2012","n","shot","69","30829","113836"
3155,"2011/2012","n","shot","83","8922",
3155,"2011/2012","n","tap_in","85","36012","39618"
3156,"2011/2012","n","tap_in","14","26160","46700"
3156,"2011/2012","n","shot","18","46700","26160"
3156,"2011/2012","dg","disallowed","53","46700",
3156,"2011/2012","n","distance","57","26160",
3157,"2011/2012","n","direct_freekick","24","47394","47394"
3158,"2011/2012","n","shot","27","37412","31291"
3158,"2011/2012","n","shot","74","26181","38817"
3159,"2011/2012","n","distance","1","51553",
3159,"2011/2012","n","header","13","30627","41468"
3159,"2011/2012","n","shot","19","30853","31906"
3159,"2011/2012","n","shot","25","30853",
3159,"2011/2012","n","shot","64","30853","41468"
3159,"2011/2012","n","shot","80","30679","79574"
3159,"2011/2012","n","shot","84","33418","24209"
3160,"2011/2012","p","penalty","7","8922",
3160,"2011/2012","n","header","16","39618","36012"
3160,"2011/2012","n","shot","40","8922","36012"
3160,"2011/2012","n","shot","61","30876","36012"
3161,"2011/2012","n","header","45","39027","37459"
3162,"2011/2012","n","shot","24","40636","30618"
3162,"2011/2012","n","shot","28","40636",
3162,"2011/2012","n","distance","82","40636","25984"
3163,"2011/2012","n","header","10","30830","24773"
3163,"2011/2012","n","shot","15","30843","31435"
3164,"2011/2012","n","volley","25","23934","33633"
3164,"2011/2012","n","shot","36","36410","160243"
3164,"2011/2012","n",,"43",,
3164,"2011/2012","n","direct_freekick","55","175947",
3164,"2011/2012","n","header","70","23934","34430"
3165,"2011/2012","n","header","1","37645","23991"
3165,"2011/2012","n","deflected","4","47558","157729"
3165,"2011/2012","n","header","15","23305","37645"
3165,"2011/2012","n","header","28","32627","23291"
3165,"2011/2012","n","shot","31","38759","23305"
3165,"2011/2012","n","shot","33","23538","23291"
3165,"2011/2012","n","shot","54","24676","32148"
3165,"2011/2012","n","tap_in","69","23538","32627"
3166,"2011/2012","n","loose_ball","22","30840","31921"
3166,"2011/2012","n","direct_freekick","75","159833",
3168,"2011/2012","n","header","13","106228","35472"
3168,"2011/2012","n","shot","15","106228","38254"
3168,"2011/2012","n","shot","36","41061","49825"
3168,"2011/2012","n","distance","45","49825","41061"
3169,"2011/2012","n","shot","2","24800","31435"
3169,"2011/2012","n","volley","12","35493","111800"
3169,"2011/2012","n","deflected","27","24698","35493"
3169,"2011/2012","n","shot","72","30843","23678"
3169,"2011/2012","n","shot","80","30843",
3169,"2011/2012","n","shot","85","37166","46354"
3170,"2011/2012","n","deflected","35","161414","29581"
3170,"2011/2012","p","penalty","61","30960",
3171,"2011/2012","n","header","87","11736","38254"
3172,"2011/2012","p","penalty","24","33633",
3172,"2011/2012","o","own-goal","72","22964",
3172,"2011/2012","n","shot","75","23257","23293"
3172,"2011/2012","n","shot","90","24171","40553"
3173,"2011/2012","n","direct_freekick","12","30956",
3173,"2011/2012","n","distance","34","36786","242308"
3173,"2011/2012","n","shot","35","41008","24130"
3174,"2011/2012","o","own-goal","19","30675",
3174,"2011/2012","n","shot","25","156008","33632"
3174,"2011/2012","n","header","28","25984","47382"
3174,"2011/2012","npm","post","45","30892",
3174,"2011/2012","n","tap_in","50","79574","30679"
3174,"2011/2012","n","distance","61","127130",
3175,"2011/2012","n","tap_in","28","30373","34944"
3175,"2011/2012","n","shot","41","23354","30829"
3176,"2011/2012","n","distance","70","36615","37412"
3176,"2011/2012","n","shot","89","36615","31291"
3177,"2011/2012","n","shot","89","33418","24740"
3179,"2011/2012","n","header","31","30627","181276"
3179,"2011/2012","n","distance","34","25923","30675"
3179,"2011/2012","n","header","60","24160","23837"
3180,"2011/2012","n","deflected","16","36012","39618"
3180,"2011/2012","n","loose_ball","27","8922",
3180,"2011/2012","n","header","65","30839","24156"
3180,"2011/2012","o","own-goal","73","24023",
3181,"2011/2012","n","shot","39","30509","36615"
3181,"2011/2012","n","shot","48","33418","30367"
3181,"2011/2012","n","header","66","32084","63520"
3181,"2011/2012","n","header","90","15403","37459"
3181,"2011/2012","n","shot","90","37412","108808"
3182,"2011/2012","n","header","8","24698","24583"
3182,"2011/2012","n","shot","21","24693",
3183,"2011/2012","n",,"13","33881","24773"
3183,"2011/2012","n",,"40","155384",
3183,"2011/2012","n","shot","45","23934",
3183,"2011/2012","p","penalty","79","33881",
3184,"2011/2012","n","header","20","30829","186137"
3185,"2011/2012","n","shot","86","38759","89185"
3186,"2011/2012","n","shot","2","30960","30840"
3186,"2011/2012","n","shot","63","30348","30895"
3187,"2011/2012","n","shot","4","24800",
3187,"2011/2012","n","shot","12","23293","24171"
3187,"2011/2012","n","shot","15","32734","24171"
3187,"2011/2012","n","shot","30","78541",
3187,"2011/2012","n","tap_in","55","46539",
3188,"2011/2012","n","shot","9","23538","24676"
3188,"2011/2012","n","shot","12","49825","101192"
3188,"2011/2012","n","header","14","35472","38254"
3188,"2011/2012","n","volley","79","35472","71550"
3188,"2011/2012","n","shot","86","32627",
3189,"2011/2012","n","shot","40","3520","3520"
3190,"2011/2012","n","tap_in","5","70409","40945"
3190,"2011/2012","n","header","20","30829","186137"
3190,"2011/2012","n","loose_ball","25","30829","186137"
3190,"2011/2012","dg","disallowed","27","70409",
3190,"2011/2012","n","loose_ball","58","70409","34944"
3190,"2011/2012","n","shot","68","30829","40945"
3191,"2011/2012","n",,"19","24006","30876"
3191,"2011/2012","n","distance","63","38609","24136"
3191,"2011/2012","p","penalty","69","24846",
3191,"2011/2012","n","header","83","23264","139671"
3192,"2011/2012","n","shot","32","213711","113465"
3192,"2011/2012","n","shot","38","24741","30338"
3193,"2011/2012","n","shot","13","37412","37459"
3193,"2011/2012","npm","saved_back_into_play","19","38817",
3193,"2011/2012","n","shot","63","37412","26181"
3193,"2011/2012","n","shot","69","37412","37459"
3194,"2011/2012","n","shot","3","25550","23282"
3194,"2011/2012","npm","saved_back_into_play","76","25550",
3196,"2011/2012","p","penalty","21","33881","33881"
3197,"2011/2012","n","shot","18","30627","37804"
3197,"2011/2012","n","shot","51","51553","25923"
3197,"2011/2012","n","shot","90","242308","36410"
3198,"2011/2012","n","shot","67","30960","24223"
3198,"2011/2012","n","shot","80","30348","38820"
3199,"2011/2012","n","shot","13","23264","161415"
3199,"2011/2012","n","shot","57","35454","38373"
3200,"2011/2012","n","shot","10","37950","23678"
3200,"2011/2012","n","shot","25","24160","113465"
3200,"2011/2012","n","shot","34","24011","75489"
3200,"2011/2012","o","own-goal","50","23678",
3200,"2011/2012","n","shot","59","24160","109621"
3200,"2011/2012","o","own-goal","68","46539",
3200,"2011/2012","n","header","85","25537","30843"
3201,"2011/2012","n","shot","37","47194","37166"
3201,"2011/2012","n","header","42","24583","25070"
3201,"2011/2012","p","penalty","64","33633",
3202,"2011/2012","n","deflected","31","49825","22991"
3202,"2011/2012","n","header","33","23268","30876"
3202,"2011/2012","n","header","84","186975","24023"
3202,"2011/2012","n","shot","90","42714","160196"
3203,"2011/2012","n","shot","18","37412","37459"
3203,"2011/2012","n","shot","46","37412","15403"
3203,"2011/2012","n","shot","56","24741","30956"
3203,"2011/2012","n","deflected","75","30338","24741"
3204,"2011/2012","n","header","8","165823","23354"
3204,"2011/2012","n","distance","37","40945","43248"
3204,"2011/2012","n","shot","45","30829","40945"
3204,"2011/2012","n","shot","46","30853","37804"
3204,"2011/2012","npm","missed","57","30829",
3205,"2011/2012","n","shot","5","24230","33468"
3205,"2011/2012","o","own-goal","11","38697",
3205,"2011/2012","n","deflected","28","25075","36410"
3205,"2011/2012","n","direct_freekick","59","35443",
3206,"2011/2012","p","penalty","14","23991",
3206,"2011/2012","n","header","24","23286","23991"
3206,"2011/2012","n","shot","49","23305","23286"
3207,"2011/2012","n","distance","7","31097",
3207,"2011/2012","dg","disallowed","19","40636",
3207,"2011/2012","n","shot","66","30348","30840"
3207,"2011/2012","n","loose_ball","68","30960","30348"
3207,"2011/2012","n","volley","90","30960","40006"
3208,"2011/2012","n","shot","8","24205","30367"
3208,"2011/2012","n","distance","10","97657",
3208,"2011/2012","n","shot","87","21853","63520"
3209,"2011/2012","n","shot","46","30843","75489"
