"id","season","comment","subtype","elapsed","scorer","assister"
2443,"2009/2010","n","shot",19,"El Hadji Diouf","NA"
2443,"2009/2010","n","shot",56,"Jason Roberts","Gael Givet"
2443,"2009/2010","n","shot",64,"David Dunn","Jason Roberts"
2443,"2009/2010","n","shot",88,"Stefan Maierhofer","Matt Jarvis"
2444,"2009/2010","n","header",33,"Tim Cahill","Leighton Baines"
2444,"2009/2010","n","deflected",57,"Paul Konchesky","NA"
2444,"2009/2010","n","distance",79,"Damien Duff","Andrew Johnson"
2445,"2009/2010","n","header",85,"Gabriel Agbonlahor","John Carew"
2446,"2009/2010","n","shot",13,"Tamir Cohen","Gretar Rafn Steinsson"
2446,"2009/2010","n","header",25,"Younes Kaboul","Jamie O'Hara"
2446,"2009/2010","p","penalty",41,"Matthew Taylor","NA"
2446,"2009/2010","n","loose_ball",63,"Kevin-Prince Boateng","Jamie O'Hara"
2446,"2009/2010","n","header",89,"Gary Cahill","Chris Basham"
2447,"2009/2010","n","header",32,"Abdoulaye Faye","Glenn Whelan"
2447,"2009/2010","n","shot",45,"Didier Drogba","Frank Lampard"
2447,"2009/2010","n","shot",90,"Florent Malouda","Nicolas Anelka"
2448,"2009/2010","n","loose_ball",55,"Hugo Rodallega","Hugo Rodallega"
2449,"2009/2010","n","shot",2,"Wayne Rooney","Patrice Evra"
2449,"2009/2010","n","distance",16,"Gareth Barry","Carlos Tevez"
2449,"2009/2010","n","header",49,"Darren Fletcher","Ryan Giggs"
2449,"2009/2010","n","distance",52,"Craig Bellamy","Carlos Tevez"
2449,"2009/2010","n","header",80,"Darren Fletcher","Ryan Giggs"
2449,"2009/2010","n","shot",90,"Craig Bellamy","Martin Petrov"
2449,"2009/2010","n","shot",90,"Michael Owen","Ryan Giggs"
2450,"2009/2010","n","header",25,"Thomas Vermaelen","Robin van Persie"
2450,"2009/2010","n","distance",49,"Thomas Vermaelen","Emmanuel Eboue"
2450,"2009/2010","n","volley",59,"Eduardo","NA"
2450,"2009/2010","dg","disallowed",81,"Paul Scharner","NA"
2450,"2009/2010","n","shot",90,"Cesc Fabregas","Nicklas Bendtner"
2451,"2009/2010","n","shot",20,"Fernando Torres","Emiliano Insua"
2451,"2009/2010","p","penalty",29,"Alessandro Diamanti","NA"
2451,"2009/2010","n","shot",41,"Dirk Kuyt","Steven Gerrard"
2451,"2009/2010","n","header",45,"Carlton Cole","Mark Noble"
2451,"2009/2010","n","header",75,"Fernando Torres","Ryan Babel"
2452,"2009/2010","p","penalty",34,"James Milner","NA"
2452,"2009/2010","n","distance",43,"Gabriel Agbonlahor","James Milner"
2453,"2009/2010","n","shot",22,"Louis Saha","Leighton Baines"
2453,"2009/2010","n","header",54,"Louis Saha","Marouane Fellaini"
2453,"2009/2010","n","loose_ball",58,"Joseph Yobo","NA"
2454,"2009/2010","n","header",18,"Kevin Doyle","Christophe Berra"
2454,"2009/2010","n","shot",50,"David Edwards","Andrew Keogh"
2454,"2009/2010","p","penalty",66,"Danny Murphy","NA"
2455,"2009/2010","n","shot",53,"Dave Kitson","Ricardo Fuller"
2455,"2009/2010","p","penalty",89,"Matthew Taylor","NA"
2456,"2009/2010","n","header",75,"Garry O'Connor","Keith Fahey"
2457,"2009/2010","p","penalty",13,"Graham Alexander","NA"
2457,"2009/2010","n","shot",39,"Darren Bent","Andrew Reid"
2457,"2009/2010","n","header",67,"David Nugent","Wade Elliott"
2457,"2009/2010","n","shot",86,"David Nugent","Tyrone Mears"
2458,"2009/2010","n","header",32,"Ashley Cole","Didier Drogba"
2458,"2009/2010","n","shot",58,"Michael Ballack","Frank Lampard"
2458,"2009/2010","n","shot",63,"Didier Drogba","NA"
2458,"2009/2010","dg","disallowed",90,"Peter Crouch","NA"
2459,"2009/2010","n","shot",12,"Fernando Torres","Albert Riera"
2459,"2009/2010","n","shot",15,"Geovanni","NA"
2459,"2009/2010","n","shot",28,"Fernando Torres","Yossi Benayoun"
2459,"2009/2010","n","shot",47,"Fernando Torres","Yossi Benayoun"
2459,"2009/2010","n","distance",61,"Steven Gerrard","Emiliano Insua"
2459,"2009/2010","n","shot",88,"Ryan Babel","Dirk Kuyt"
2459,"2009/2010","n","shot",90,"Ryan Babel","Albert Riera"
2460,"2009/2010","p","penalty",18,"Robbie Keane","NA"
2460,"2009/2010","dg","disallowed",26,"Steven Fletcher","NA"
2460,"2009/2010","n","deflected",33,"Jermaine Jenas","NA"
2460,"2009/2010","n","shot",74,"Robbie Keane","Aaron Lennon"
2460,"2009/2010","n","shot",77,"Robbie Keane","Tom Huddlestone"
2460,"2009/2010","n","shot",87,"Robbie Keane","Peter Crouch"
2461,"2009/2010","n","header",16,"Titus Bramble","Charles N'Zogbia"
2461,"2009/2010","n","shot",47,"Didier Drogba","Florent Malouda"
2461,"2009/2010","p","penalty",53,"Hugo Rodallega","NA"
2461,"2009/2010","n","shot",90,"Paul Scharner","Maynor Figueroa"
2462,"2009/2010","p","penalty",9,"Darren Bent","NA"
2462,"2009/2010","p","penalty",48,"Kenwyne Jones","NA"
2462,"2009/2010","o","own-goal",50,"John Mensah","NA"
2462,"2009/2010","n","loose_ball",55,"Kevin Doyle","NA"
2462,"2009/2010","n","distance",70,"Kenwyne Jones","Darren Bent"
2462,"2009/2010","n","header",73,"Michael Turner","Andrew Reid"
2462,"2009/2010","o","own-goal",90,"Michael Mancienne","NA"
2463,"2009/2010","n","shot",62,"Dimitar Berbatov","Ryan Giggs"
2463,"2009/2010","n","header",77,"John O'Shea","Ryan Giggs"
2464,"2009/2010","n","shot",42,"Louis Saha","Johnny Heitinga"
2465,"2009/2010","n","shot",5,"Carlos Tevez","Martin Petrov"
2465,"2009/2010","n","shot",24,"Carlton Cole","Radoslav Kovac"
2465,"2009/2010","n","direct_freekick",32,"Martin Petrov","NA"
2465,"2009/2010","n","header",61,"Carlos Tevez","Craig Bellamy"
2466,"2009/2010","n","shot",52,"Robin van Persie","Cesc Fabregas"
2467,"2009/2010","n","shot",3,"Gabriel Agbonlahor","James Milner"
2467,"2009/2010","n","volley",24,"Christopher Samba","NA"
2467,"2009/2010","p","penalty",89,"David Dunn","NA"
2468,"2009/2010","n","header",10,"Tamir Cohen","Kevin Davies"
2468,"2009/2010","n","distance",84,"Kevin Phillips","Cristian Benitez"
2468,"2009/2010","n","shot",86,"Chung-Yong Lee","Matthew Taylor"
2469,"2009/2010","n","distance",7,"Darren Bent","Lee Cattermole"
2469,"2009/2010","n","bicycle_kick",51,"Dimitar Berbatov","John O'Shea"
2469,"2009/2010","n","header",58,"Kenwyne Jones","Andrew Reid"
2469,"2009/2010","o","own-goal",90,"Anton Ferdinand","NA"
2470,"2009/2010","n","header",19,"Hassan Yebda","Kevin-Prince Boateng"
2471,"2009/2010","n","header",16,"Carlton Cole","Alessandro Diamanti"
2471,"2009/2010","p","penalty",47,"Danny Murphy","NA"
2471,"2009/2010","n","shot",57,"Zoltan Gera","Paul Konchesky"
2471,"2009/2010","n","distance",90,"Junior Stanislas","Alessandro Diamanti"
2472,"2009/2010","n","header",50,"Robert Huth","Matthew Etherington"
2472,"2009/2010","n","distance",55,"Leon Osman","Johnny Heitinga"
2473,"2009/2010","n","shot",60,"Nicolas Anelka","Didier Drogba"
2473,"2009/2010","n","shot",90,"Florent Malouda","Didier Drogba"
2474,"2009/2010","n","shot",53,"Steven Fletcher","Tyrone Mears"
2474,"2009/2010","n","shot",62,"Andre Bikey","David Nugent"
2474,"2009/2010","n","direct_freekick",90,"Sebastian Larsson","NA"
2475,"2009/2010","n","loose_ball",4,"Ricardo Gardner","Chung-Yong Lee"
2475,"2009/2010","n","volley",34,"Niko Kranjcar","Peter Crouch"
2475,"2009/2010","n","header",69,"Kevin Davies","Tamir Cohen"
2475,"2009/2010","n","header",73,"Vedran Corluka","Niko Kranjcar"
2476,"2009/2010","n","header",60,"Jan Vennegoor of Hesselink","Dean Marney"
2476,"2009/2010","n","shot",68,"Geovanni","Kamil Zayatte"
2476,"2009/2010","n","header",87,"Scott Sinclair","Jordi Gomez"
2477,"2009/2010","n","header",15,"Richard Dunne","Stephen Warnock"
2477,"2009/2010","n","shot",67,"Craig Bellamy","Emmanuel Adebayor"
2478,"2009/2010","n","header",4,"Steven Nzonzi","Paul Robinson"
2478,"2009/2010","n","distance",17,"Thomas Vermaelen","Cesc Fabregas"
2478,"2009/2010","n","deflected",30,"David Dunn","Brett Emerton"
2478,"2009/2010","n","shot",33,"Robin van Persie","Cesc Fabregas"
2478,"2009/2010","n","shot",37,"Andrey Arshavin","Cesc Fabregas"
2478,"2009/2010","n","volley",57,"Cesc Fabregas","Tomas Rosicky"
2478,"2009/2010","n","shot",75,"Theo Walcott","Cesc Fabregas"
2478,"2009/2010","n","distance",89,"Nicklas Bendtner","Aaron Ramsey"
2479,"2009/2010","p","penalty",11,"James Beattie","NA"
2479,"2009/2010","n","header",34,"Matthew Upson","Mark Noble"
2479,"2009/2010","n","shot",69,"James Beattie","Ricardo Fuller"
2480,"2009/2010","o","own-goal",5,"Zatyiah Knight","NA"
2480,"2009/2010","n","shot",33,"Antonio Valencia","Gary Neville"
2480,"2009/2010","n","header",75,"Matthew Taylor","Kevin Davies"
2481,"2009/2010","n","header",43,"Bobby Zamora","Damien Duff"
2481,"2009/2010","n","shot",64,"Diomansy Kamara","Bobby Zamora"
2482,"2009/2010","n","shot",76,"Kevin Doyle","Wayne Hennessey"
2482,"2009/2010","n","shot",88,"Diniyar Bilyaletdinov","Jo"
2483,"2009/2010","n","distance",5,"Robbie Blake","Wade Elliott"
2483,"2009/2010","n","shot",9,"David Dunn","Franco Di Santo"
2483,"2009/2010","n","header",21,"Franco Di Santo","NA"
2483,"2009/2010","n","shot",43,"Pascal Chimbonda","Morten Gamst Pedersen"
2483,"2009/2010","n","shot",90,"Chris Eagles","Stephen Jordan"
2484,"2009/2010","n","distance",15,"Didier Drogba","Frank Lampard"
2484,"2009/2010","n","header",32,"Richard Dunne","NA"
2484,"2009/2010","n","header",52,"James Collins","Ashley Young"
2485,"2009/2010","n","shot",5,"Darren Bent","Steed Malbranque"
2486,"2009/2010","n","loose_ball",45,"Charles N'Zogbia","Hugo Rodallega"
2486,"2009/2010","n","shot",47,"Martin Petrov","Carlos Tevez"
2487,"2009/2010","n","header",29,"Ledley King","Niko Kranjcar"
2487,"2009/2010","n","shot",45,"Jermain Defoe","Jermaine Jenas"
2487,"2009/2010","n","volley",59,"Kevin-Prince Boateng","Steve Finnan"
2488,"2009/2010","n","shot",16,"Robin van Persie","Alex Song"
2488,"2009/2010","n","shot",18,"Abou Diaby","Tomas Rosicky"
2488,"2009/2010","n","shot",38,"Lee Bowyer","NA"
2488,"2009/2010","n","shot",84,"Andrey Arshavin","Cesc Fabregas"
2489,"2010/2011","n","shot",15,"Stewart Downing","Marc Albrighton"
2489,"2010/2011","n","header",40,"Stiliyan Petrov","Ashley Young"
2489,"2010/2011","n","shot",66,"James Milner","Marc Albrighton"
2490,"2010/2011","n","shot",15,"Nikola Kalinic","Nikola Kalinic"
2492,"2010/2011","n","shot",6,"Florent Malouda","John Obi Mikel"
2492,"2010/2011","n","direct_freekick",45,"Didier Drogba","NA"
2492,"2010/2011","n","shot",55,"Didier Drogba","NA"
2492,"2010/2011","n","shot",63,"Frank Lampard","Ashley Cole"
2492,"2010/2011","n","distance",68,"Didier Drogba","NA"
2492,"2010/2011","n","shot",90,"Florent Malouda","Nicolas Anelka"
2493,"2010/2011","n","shot",47,"David Ngog","Javier Mascherano"
2493,"2010/2011","o","own-goal",90,"Pepe Reina","NA"
2494,"2010/2011","n","shot",33,"Dimitar Berbatov","Paul Scholes"
2494,"2010/2011","n","shot",41,"Darren Fletcher","Wayne Rooney"
2494,"2010/2011","n","volley",85,"Ryan Giggs","Paul Scholes"
2495,"2010/2011","p","penalty",24,"Darren Bent","NA"
2495,"2010/2011","o","own-goal",56,"Stephen Carr","NA"
2495,"2010/2011","n","header",78,"Scott Dann","Sebastian Larsson"
2495,"2010/2011","n","header",88,"Liam Ridgewell","Sebastian Larsson"
2497,"2010/2011","n","indirect freekick",37,"David Jones","NA"
2497,"2010/2011","n","header",39,"Steven Fletcher","Christophe Berra"
2497,"2010/2011","n","header",55,"Abdoulaye Faye","Matthew Etherington"
2498,"2010/2011","n","shot",16,"Gary Taylor-Fletcher","Marlon Harewood"
2498,"2010/2011","n","distance",38,"Marlon Harewood","NA"
2498,"2010/2011","n","loose_ball",43,"Marlon Harewood","Elliot Grandin"
2498,"2010/2011","dg","disallowed",47,"Steve Gohouri","NA"
2498,"2010/2011","n","distance",75,"Alex Baptiste","Charlie Adam"
2499,"2010/2011","n","header",31,"Nemanja Vidic","Nani"
2499,"2010/2011","n","loose_ball",84,"Nani","NA"
2500,"2010/2011","n","header",88,"Alex Song","Gael Clichy"
2502,"2010/2011","n","shot",67,"Aiyegbeni Yakubu","Aiyegbeni Yakubu"
2503,"2010/2011","n","bicycle_kick",26,"Kevin Nolan","Shola Ameobi"
2503,"2010/2011","n","shot",34,"Kevin Nolan","Andy Carroll"
2503,"2010/2011","p","penalty",45,"Shola Ameobi","NA"
2503,"2010/2011","n","volley",70,"Shola Ameobi","Andy Carroll"
2503,"2010/2011","n","header",75,"Kevin Nolan","Shola Ameobi"
2503,"2010/2011","n","volley",90,"Darren Bent","John Mensah"
2504,"2010/2011","p","penalty",23,"Emmanuel Adebayor","NA"
2504,"2010/2011","n","shot",30,"Nenad Milijas","Matt Jarvis"
2504,"2010/2011","n","shot",57,"David Edwards","NA"
2505,"2010/2011","n","header",22,"Benjani Mwaruwari","El Hadji Diouf"
2505,"2010/2011","n","shot",39,"Nicolas Anelka","Didier Drogba"
2505,"2010/2011","n","header",84,"Branislav Ivanovic","Yuri Zhirkov"
2506,"2010/2011","n","header",30,"Clint Dempsey","Carlos Salcido"
2506,"2010/2011","n","shot",44,"Clint Dempsey","Chris Baird"
2507,"2010/2011","n","shot",86,"Maxi Rodriguez","Fernando Torres"
2508,"2010/2011","p","penalty",12,"Charlie Adam","NA"
2508,"2010/2011","n","shot",63,"Luke Varney","Elliot Grandin"
2508,"2010/2011","n","shot",85,"Youssuf Mulumbu","Steven Reid"
2509,"2010/2011","n","deflected",45,"Ji-Sung Park","Darren Fletcher"
2509,"2010/2011","n","shot",66,"Sylvan Ebanks-Blake","Nenad Milijas"
2509,"2010/2011","n","shot",90,"Ji-Sung Park","Darren Fletcher"
2510,"2010/2011","n","header",45,"Andy Carroll","Joey Barton"
2511,"2010/2011","n","shot",11,"Fernando Torres","Dirk Kuyt"
2511,"2010/2011","n","shot",45,"Fernando Torres","Raul Meireles"
2512,"2010/2011","n","shot",9,"Asamoah Gyan","Nedum Onuoha"
2512,"2010/2011","npm","saved",29,"Steed Malbranque","NA"
2512,"2010/2011","n","shot",86,"Asamoah Gyan","NA"
2513,"2010/2011","n","direct_freekick",58,"Morten Gamst Pedersen","NA"
2513,"2010/2011","n","shot",68,"Jason Roberts","Brett Emerton"
2513,"2010/2011","n","direct_freekick",75,"Charles N'Zogbia","NA"
2514,"2010/2011","n","shot",41,"Marc Albrighton","Barry Bannan"
2514,"2010/2011","n","header",90,"Brede Hangeland","Danny Murphy"
2515,"2010/2011","n","shot",48,"Frederic Piquionne","Luis Boa Morte"
2515,"2010/2011","n","shot",58,"Valon Behrami","Carlton Cole"
2515,"2010/2011","n","shot",64,"Cameron Jerome","Nikola Zigic"
2515,"2010/2011","n","shot",73,"Liam Ridgewell","Sebastian Larsson"
2516,"2010/2011","n","shot",31,"Kevin Davies","Matthew Taylor"
2516,"2010/2011","n","shot",56,"Gretar Rafn Steinsson","Johan Elmander"
2516,"2010/2011","p","penalty",76,"Kevin Davies","NA"
2516,"2010/2011","n","shot",79,"Alan Hutton","Tom Huddlestone"
2516,"2010/2011","n","volley",87,"Roman Pavlyuchenko","NA"
2516,"2010/2011","n","shot",90,"Martin Petrov","Kevin Davies"
2517,"2010/2011","n","shot",20,"Mario Balotelli","Carlos Tevez"
2517,"2010/2011","n","shot",26,"Mario Balotelli","Yaya Toure"
2518,"2010/2011","n","direct_freekick",10,"Neal Eardley","NA"
2518,"2010/2011","n","header",13,"Tim Cahill","Aiyegbeni Yakubu"
2518,"2010/2011","n","shot",48,"David Vaughan","NA"
2518,"2010/2011","n","shot",50,"Seamus Coleman","NA"
2518,"2010/2011","dg","disallowed",90,"Marlon Harewood","NA"
2519,"2010/2011","n","shot",65,"Rafael van der Vaart","Peter Crouch"
2519,"2010/2011","n","shot",67,"Asamoah Gyan","Danny Welbeck"
2520,"2010/2011","p","penalty",38,"Peter Odemwingie","NA"
2520,"2010/2011","n","distance",43,"Scott Parker","NA"
2520,"2010/2011","p","penalty",50,"Frederic Piquionne","NA"
2520,"2010/2011","n","header",71,"Pablo Ibanez","Chris Brunt"
2521,"2010/2011","n","header",1,"Marouane Chamakh","Alex Song"
2521,"2010/2011","n","shot",90,"Marouane Chamakh","Cesc Fabregas"
2522,"2010/2011","n","shot",44,"Robert Huth","Ricardo Fuller"
2522,"2010/2011","n","shot",71,"Ricardo Fuller","NA"
2522,"2010/2011","n","volley",74,"Keith Fahey","Nikola Zigic"
2522,"2010/2011","n","header",76,"Cameron Jerome","Sebastian Larsson"
2522,"2010/2011","n","shot",85,"Dean Whitehead","Matthew Etherington"
2523,"2010/2011","n","shot",7,"Fernando Torres","Steven Gerrard"
2523,"2010/2011","n","shot",52,"Hugo Rodallega","NA"
2524,"2010/2011","n","shot",28,"Stewart Downing","Ashley Young"
2524,"2010/2011","n","shot",45,"Marlon Harewood","Ludovic Sylvestre"
2524,"2010/2011","n","shot",60,"Nathan Delfouneso","Ashley Young"
2524,"2010/2011","n","shot",87,"Dudley Campbell","Brett Ormerod"
2524,"2010/2011","n","header",89,"James Collins","Stewart Downing"
2525,"2010/2011","n","shot",79,"Ivan Klasnic","Matthew Taylor"
2525,"2010/2011","n","shot",90,"Jermaine Beckford","Leighton Baines"
2526,"2010/2011","n","shot",3,"Morten Gamst Pedersen","Brett Emerton"
2526,"2010/2011","n","header",47,"Andy Carroll","Joey Barton"
2526,"2010/2011","n","shot",82,"Jason Roberts","NA"
2528,"2010/2011","n","header",30,"Michael Essien","Salomon Kalou"
2529,"2010/2011","n","header",16,"Gareth Bale","Rafael van der Vaart"
2529,"2010/2011","npm","missed",32,"Roman Pavlyuchenko","NA"
2529,"2010/2011","n","header",42,"Roman Pavlyuchenko","Gareth Bale"
2529,"2010/2011","n","shot",68,"Peter Crouch","NA"
2529,"2010/2011","n","shot",75,"Gareth Bale","Rafael van der Vaart"
2529,"2010/2011","n","shot",79,"Ryan Nelsen","David Dunn"
2529,"2010/2011","n","shot",89,"Gael Givet","NA"
2531,"2010/2011","p","penalty",72,"Ashley Young","NA"
2531,"2010/2011","n","shot",76,"Marc Albrighton","Stewart Downing"
2531,"2010/2011","n","shot",81,"Federico Macheda","Darren Fletcher"
2531,"2010/2011","n","header",85,"Nemanja Vidic","Nani"
2532,"2010/2011","n","shot",36,"Bacary Sagna","Andrey Arshavin"
2532,"2010/2011","n","shot",48,"Cesc Fabregas","Marouane Chamakh"
2532,"2010/2011","n","shot",89,"Tim Cahill","Louis Saha"
2535,"2010/2011","o","own-goal",1,"Richard Stearman","NA"
2535,"2010/2011","n","shot",62,"Johan Elmander","Stuart Holden"
2535,"2010/2011","n","shot",67,"Stuart Holden","Chung-Yong Lee"
2535,"2010/2011","n","shot",69,"Kevin Foley","Matt Jarvis"
2535,"2010/2011","n","header",77,"Steven Fletcher","Matt Jarvis"
2536,"2010/2011","n","shot",56,"Ricardo Fuller","NA"
2536,"2010/2011","n","shot",90,"Kenwyne Jones","Jermaine Pennant"
2537,"2010/2011","n","shot",70,"Victor Moses","Charles N'Zogbia"
2538,"2010/2011","n","shot",45,"Nedum Onuoha","NA"
2538,"2010/2011","n","shot",52,"Asamoah Gyan","Jordan Henderson"
2538,"2010/2011","n","shot",87,"Danny Welbeck","NA"
2539,"2010/2011","n","header",45,"Patrice Evra","Ji-Sung Park"
2539,"2010/2011","n","header",77,"Javier Hernandez","Rafael"
2540,"2010/2011","n","shot",9,"Samir Nasri","Cesc Fabregas"
2540,"2010/2011","n","shot",27,"Marouane Chamakh","Andrey Arshavin"
2540,"2010/2011","n","shot",50,"Gareth Bale","Rafael van der Vaart"
2540,"2010/2011","p","penalty",67,"Rafael van der Vaart","NA"
2540,"2010/2011","n","header",86,"Younes Kaboul","Rafael van der Vaart"
2541,"2010/2011","n","shot",18,"Glen Johnson","Raul Meireles"
2541,"2010/2011","p","penalty",27,"Dirk Kuyt","NA"
2541,"2010/2011","n","header",38,"Maxi Rodriguez","Paul Konchesky"
2542,"2010/2011","n","header",6,"Tim Cahill","Leighton Baines"
2542,"2010/2011","n","shot",23,"Danny Welbeck","Boudewijn Zenden"
2542,"2010/2011","n","header",70,"Danny Welbeck","Kieran Richardson"
2542,"2010/2011","n","shot",83,"Mikel Arteta","Leighton Baines"
2543,"2010/2011","n","direct_freekick",45,"Morten Gamst Pedersen","NA"
2543,"2010/2011","n","deflected",66,"Morten Gamst Pedersen","Ryan Nelsen"
2544,"2010/2011","n","shot",6,"Carlos Tevez","Gareth Barry"
2544,"2010/2011","n","shot",32,"Pablo Zabaleta","NA"
2544,"2010/2011","n","shot",35,"Yaya Toure","Carlos Tevez"
2544,"2010/2011","n","deflected",56,"Carlos Tevez","Pablo Zabaleta"
2544,"2010/2011","n","shot",70,"Zoltan Gera","NA"
2545,"2010/2011","n","shot",17,"Lee Bowyer","Cameron Jerome"
2546,"2010/2011","p","penalty",18,"Kevin Davies","NA"
2546,"2010/2011","n","shot",39,"Chung-Yong Lee","Johan Elmander"
2546,"2010/2011","n","shot",50,"Johan Elmander","Kevin Davies"
2546,"2010/2011","n","shot",52,"Andy Carroll","NA"
2546,"2010/2011","n","",72,"Johan Elmander","NA"
2546,"2010/2011","p","penalty",90,"Kevin Davies","NA"
2547,"2010/2011","p","penalty",55,"Matthew Etherington","Matthew Etherington"
2547,"2010/2011","p","penalty",85,"Jonathan Walters","Jonathan Walters"
2547,"2010/2011","n","shot",90,"Jonathan Walters","Jonathan Walters"
2548,"2010/2011","n","distance",3,"Luke Varney","Ian Evatt"
2548,"2010/2011","n","shot",44,"Marlon Harewood","NA"
2548,"2010/2011","n","header",86,"Kevin Doyle","George Elokobi"
2549,"2010/2011","n","volley",2,"Dimitar Berbatov","Wayne Rooney"
2549,"2010/2011","n","shot",23,"Ji-Sung Park","Wayne Rooney"
2549,"2010/2011","n","shot",27,"Dimitar Berbatov","NA"
2549,"2010/2011","n","shot",47,"Dimitar Berbatov","Nani"
2549,"2010/2011","n","shot",48,"Nani","Anderson"
2549,"2010/2011","n","loose_ball",62,"Dimitar Berbatov","NA"
2549,"2010/2011","n","loose_ball",70,"Dimitar Berbatov","NA"
2549,"2010/2011","n","header",84,"Christopher Samba","character(0)"
2550,"2010/2011","n","shot",42,"Martin Skrtel","NA"
2550,"2010/2011","npm","",61,"NA","NA"
2550,"2010/2011","o","own-goal",66,"Martin Skrtel","NA"
